Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1794461_val,10,1.4397759103641457,1.6797385620915033,3.3594771241830066,14.285714285714288,16.666666666666668,33.333333333333336,0.01680672268907563,0.0196078431372549,0.0392156862745098,0.011673151750972763,51.0,51.0,51,6.0,514.0
ChEMBL,CHEMBL1794483_val,1,1.4406900232919255,1.2571875000000001,5.0287500000000005,5.729813664596273,5.0,20.0,0.05729813664596273,0.05,0.2,0.039771314939100175,40.0,40.0,40,160.0,4023.0
ChEMBL,CHEMBL1794483_val,3,1.2780104813664597,1.04765625,3.14296875,5.082815734989648,4.166666666666666,12.5,0.05082815734989648,0.041666666666666664,0.125,0.039771314939100175,120.0,120.0,120,160.0,4023.0
ChEMBL,CHEMBL1794483_val,5,1.2400551589876703,1.1258395522388058,2.6269589552238806,6.195652173913044,5.624999999999999,13.125,0.04931862426995457,0.04477611940298507,0.1044776119402985,0.039771314939100175,201.0,201.0,201,160.0,4023.0
ChEMBL,CHEMBL1794483_val,10,1.1091345485306385,1.0632929104477613,1.8138526119402987,11.08307453416149,10.625000000000002,18.125000000000004,0.04411173943944872,0.04228855721393035,0.07213930348258707,0.039771314939100175,402.0,402.0,402,160.0,4023.0
ChEMBL,CHEMBL1794486_val,1,1.6363636363636365,3.0,3.0,54.54545454545455,100.0,100.0,0.5454545454545454,1.0,1.0,0.3333333333333333,1.0,1.0,1,54.0,162.0
ChEMBL,CHEMBL1794486_val,3,1.7863636363636364,1.5,3.0,59.54545454545455,50.0,100.0,0.5954545454545455,0.5,1.0,0.3333333333333333,4.0,4.0,4,54.0,162.0
ChEMBL,CHEMBL1794486_val,5,1.7386363636363635,1.5,3.0,57.95454545454545,50.0,100.0,0.5795454545454546,0.5,1.0,0.3333333333333333,8.0,8.0,8,54.0,162.0
ChEMBL,CHEMBL1794486_val,10,1.5238636363636364,1.3125,3.0,50.79545454545455,43.75,100.0,0.5079545454545454,0.4375,1.0,0.3333333333333333,16.0,16.0,16,54.0,162.0
ChEMBL,CHEMBL1794499_val,1,1.5789473684210527,0.0,3.3333333333333335,47.36842105263158,0.0,100.0,0.47368421052631576,0.0,1.0,0.3,1.0,1.0,1,18.0,60.0
ChEMBL,CHEMBL1794499_val,3,1.5789473684210527,0.0,3.3333333333333335,47.36842105263158,0.0,100.0,0.47368421052631576,0.0,1.0,0.3,1.0,1.0,1,18.0,60.0
ChEMBL,CHEMBL1794499_val,5,1.8713450292397662,2.2222222222222223,3.3333333333333335,56.14035087719297,66.66666666666666,100.0,0.5614035087719298,0.6666666666666666,1.0,0.3,3.0,3.0,3,18.0,60.0
ChEMBL,CHEMBL1794499_val,10,1.7836257309941523,2.2222222222222223,2.777777777777778,53.50877192982456,66.66666666666666,83.33333333333334,0.5350877192982456,0.6666666666666666,0.8333333333333334,0.3,6.0,6.0,6,18.0,60.0
ChEMBL,CHEMBL1794553_val,1,3.3421935483870966,1.6578341013824884,11.604838709677418,14.400000000000002,7.142857142857144,50.0,0.144,0.07142857142857142,0.5,0.043085476025017375,28.0,28.0,28,124.0,2878.0
ChEMBL,CHEMBL1794553_val,3,2.7916384096024003,1.889159789947487,7.8265191297824455,12.027906976744188,8.139534883720932,33.720930232558146,0.12027906976744185,0.08139534883720931,0.3372093023255814,0.043085476025017375,86.0,86.0,86,124.0,2878.0
ChEMBL,CHEMBL1794553_val,5,2.5345616963681477,1.623054364989849,6.167606586961425,12.593548387096776,8.06451612903226,30.64516129032258,0.1092027972027972,0.06993006993006994,0.26573426573426573,0.043085476025017375,143.0,143.0,143,124.0,2878.0
ChEMBL,CHEMBL1794553_val,10,2.103912779588625,1.6173991232999887,4.447847589074969,20.980645161290322,16.129032258064516,44.354838709677416,0.09064808362369338,0.06968641114982578,0.1916376306620209,0.043085476025017375,287.0,287.0,287,124.0,2878.0
ChEMBL,CHEMBL1794580_val,1,1.9264118459107777,1.8658962905418528,4.478151097300446,40.753911806543385,39.473684210526315,94.73684210526315,0.40753911806543386,0.39473684210526316,0.9473684210526315,0.21155347384855586,38.0,38.0,38,813.0,3843.0
ChEMBL,CHEMBL1794580_val,3,1.7317122819770019,1.6030482913524786,3.61713460612867,36.634974895844465,33.91304347826087,76.52173913043478,0.3663497489584446,0.3391304347826087,0.7652173913043478,0.21155347384855586,115.0,115.0,115,813.0,3843.0
ChEMBL,CHEMBL1794580_val,5,1.610306575654823,1.4894776291512914,3.1759109778597785,34.066595004095,31.510416666666664,67.1875,0.34066595004095,0.31510416666666663,0.671875,0.21155347384855586,192.0,192.0,192,813.0,3843.0
ChEMBL,CHEMBL1794580_val,10,1.4073018475117185,1.3417608394833949,2.6342827490774905,29.77195945945946,28.385416666666668,55.729166666666664,0.29771959459459457,0.2838541666666667,0.5572916666666666,0.21155347384855586,384.0,384.0,384,813.0,3843.0
ChEMBL,CHEMBL1794584_val,1,1.9932896890343699,2.282763532763533,2.7393162393162394,72.76595744680851,83.33333333333334,100.0,0.7276595744680852,0.8333333333333334,1.0,0.36505460218408736,6.0,6.0,6,234.0,641.0
ChEMBL,CHEMBL1794584_val,3,1.8975823355442616,2.1626180836707154,2.7393162393162394,69.27211646136618,78.94736842105263,100.0,0.6927211646136618,0.7894736842105263,1.0,0.36505460218408736,19.0,19.0,19,234.0,641.0
ChEMBL,CHEMBL1794584_val,5,1.8406602336788507,1.968883547008547,2.653712606837607,67.19414893617021,71.875,96.875,0.6719414893617022,0.71875,0.96875,0.36505460218408736,32.0,32.0,32,234.0,641.0
ChEMBL,CHEMBL1794584_val,10,1.7506853518821603,1.8404780982905984,2.5681089743589745,63.909574468085104,67.1875,93.75,0.6390957446808511,0.671875,0.9375,0.36505460218408736,64.0,64.0,64,234.0,641.0
ChEMBL,CHEMBL1963893_val,1,2.35,0.0,11.75,20.0,0.0,100.0,0.2,0.0,1.0,0.0851063829787234,1.0,1.0,1,4.0,47.0
ChEMBL,CHEMBL1963893_val,3,2.35,0.0,11.75,20.0,0.0,100.0,0.2,0.0,1.0,0.0851063829787234,1.0,1.0,1,4.0,47.0
ChEMBL,CHEMBL1963893_val,5,1.175,0.0,5.875,10.0,0.0,50.0,0.1,0.0,0.5,0.0851063829787234,2.0,2.0,2,4.0,47.0
ChEMBL,CHEMBL1963893_val,10,1.175,0.0,2.9375,10.0,0.0,25.0,0.1,0.0,0.25,0.0851063829787234,4.0,4.0,4,4.0,47.0
