Scaffold,n_Scaffold,ClusterCount,IntraTanimoto,IntraCosine,InterTanimoto,InterCosine,TanimotoDifference,CosineDifference,Selected_Scaffold
O=C(Nc1ccccc1)C(=O)c1c[nH]c2ccccc12,7,2,0.5187497430820628,0.32286585529251804,0.5480278537887234,0.21782874572642233,-0.029278110706660643,0.10503710956609572,False
O=C(Nc1ccccc1)OCC1CC2CCN1CC2c1cc(-c2ccccc2)n[nH]1,8,2,0.7167835580350211,0.42789590476244305,0.7244839696181943,0.12197858867823273,-0.007700411583173139,0.3059173160842103,True
O=C(Nc1ccccc1)c1c2c(nn1C1CCS(=O)(=O)C1)CCC2,13,2,0.6674406165135993,0.08894194134377353,0.6750971571844232,0.001587090097663901,-0.007656540670823886,0.08735485124610963,False
O=C(Nc1ccccc1)c1cc2cc3c(nc2s1)CCCC3=O,14,2,0.6636610920711665,0.46432427422714334,0.6703365621055474,0.14526031622851063,-0.006675470034380848,0.31906395799863274,True
O=C(Nc1ccccc1)c1cc2cccnc2s1,26,2,0.6101181270399734,0.26572746150945736,0.5969074200503741,0.13626558990390675,0.013210706989599252,0.12946187160555062,False
O=C(Nc1ccccc1)c1cc2ncccc2o1,23,2,0.5971695309392868,0.0747100176499636,0.5869991418434292,0.011032231832319394,0.010170389095857657,0.0636777858176442,False
O=C(Nc1ccccc1)c1ccc(-c2ccccc2)o1,7,2,0.43236995267764744,0.4187143104715638,0.394884089791639,0.04087998734023492,0.037485862886008414,0.3778343231313289,True
O=C(Nc1ccccc1)c1ccc[nH]1,11,2,0.3148343542199168,0.08860565489224045,0.3136876216586008,-0.05571031062910443,0.0011467325613159773,0.14431596552134487,False
O=C(Nc1ccccc1)c1ccccc1,119,2,0.26556819274037835,0.2670868316273289,0.26660867859909915,-0.07018633059912387,-0.0010404858587207966,0.33727316222645276,True
O=C(Nc1ccccc1)c1ccn(-c2ccccc2)n1,37,2,0.5970864496806747,0.391777412680917,0.5904821887685433,0.14852119874445277,0.006604260912131399,0.2432562139364642,True
O=C(Nc1ccccc1)c1ccnc2[nH]ncc12,14,2,0.5639689044431184,0.08570993427890372,0.5236300029223883,-0.006665576824973124,0.040338901520730164,0.09237551110387685,False
O=C(Nc1ccccc1)c1ccnc2oncc12,11,2,0.6484620939719086,0.09961763218121529,0.6640433700907123,-0.03802943097128534,-0.015581276118803777,0.13764706315250064,False
O=C(Nc1ccccc1)c1ccsc1,11,2,0.3640995242621706,0.05192326499775805,0.3905059919455943,-0.04613298386276162,-0.026406467683423696,0.09805624886051967,False
O=C(Nc1ccccc1)c1cn2cc(-c3ccccc3)nc2s1,11,2,0.5683156451334173,0.08626744231490041,0.5669929219136868,-0.038186810815315365,0.0013227232197304817,0.12445425313021577,False
O=C(Nc1ccccc1)c1coc2ncnc(N3CCCCC3)c12,16,2,0.6714600186639483,0.09073903547264843,0.6208903059102667,0.011020667025018159,0.050569712753681606,0.07971836844763028,False
O=C(Nc1ccccc1)c1nc(-c2ccccc2)n2c1CCCCC2,29,2,0.6009875008383054,0.056553506593675903,0.6021451596591472,-0.01319429051408236,-0.0011576588208417338,0.06974779710775826,False
O=C(Nc1ccccc1)c1nc2ccccc2nc1N1CCCCC1,7,2,0.6339794981675171,0.12645804341497316,0.6601307793891097,-0.008069285789929777,-0.026151281221592604,0.13452732920490293,False
O=C(Nc1ccccc1)c1nc2ncccn2n1,72,2,0.44406333925315655,0.04098995548190495,0.44770248070598223,-0.0055770798370988126,-0.0036391414528256782,0.04656703531900376,False
O=C(Nc1ccccc1)c1nnc(C2CCCN2S(=O)(=O)c2ccccc2)s1,22,2,0.6796490024673997,0.15328228873617,0.6220334517059924,-0.038040199727924315,0.05761555076140723,0.19132248846409433,False
O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(=O)[nH]n1,11,2,0.5914428060243878,0.0411522577708301,0.5872965213965083,-0.039022265661964615,0.004146284627879471,0.08017452343279471,False
O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,8,2,0.7125944736032628,0.3102674535108243,0.6164203539523376,0.16555825993514833,0.09617411965092515,0.14470919357567597,False
O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1,13,2,0.357567471464111,0.1902048982174242,0.3646566278358278,0.0038385025590851845,-0.007089156371716809,0.186366395658339,False
O=C(Nc1nc2ccccc2s1)c1cccs1,8,2,0.34594663160532313,0.18220578170073293,0.4079227809112871,0.03403897217278505,-0.06197614930596396,0.14816680952794786,False
O=C(OCc1ccccc1)c1ccccc1,11,2,0.30959083895271333,0.07165464441489888,0.31591702632586666,-0.007670994047088115,-0.006326187373153325,0.079325638461987,False
O=C(Oc1ccccc1)c1ccccc1,15,2,0.2881992670543827,0.08215960875908945,0.2893766090518664,-0.05156942869065498,-0.0011773419974837052,0.13372903744974443,False
O=C(c1cc(-c2ccccc2)on1)N1CCCCC1,10,2,0.5376972998746052,0.07382246141150682,0.44876047016141785,-0.049480948408425394,0.08893682971318739,0.12330340981993221,False
O=C(c1cc2ccccc2[nH]1)N1CCC(n2cnc3cccnc32)C1,17,2,0.6383970508080881,0.15772229347663685,0.5993977603273566,0.0377546328786647,0.038999290480731474,0.11996766059797215,False
O=C(c1cc2ccccc2[nH]1)N1CCC(n2cnc3cccnc32)CC1,13,2,0.677586226397429,0.29528028987906796,0.6241053472100916,0.10255613416409297,0.05348087918733746,0.19272415571497498,False
O=C(c1cc[nH]n1)N1CC(c2ccccc2)C2C1C1CCN2CC1,15,2,0.5555041812586989,0.08614746741823415,0.5409814024610667,-0.0005193075471767887,0.014522778797632196,0.08666677496541093,False
O=C(c1ccc(CS(=O)c2ccccc2)o1)N1CCN(c2ccccc2)CC1,7,2,0.5600680284337332,0.5616522296066242,0.5431385174076288,0.15532812206871585,0.016929511026104405,0.4063241075379084,True
O=C(c1ccc[nH]1)N1CC(c2ccccc2)C2C1C1CCN2CC1,7,2,0.5489218275658434,0.09745193087478564,0.6060680770619176,-0.029518081606212426,-0.057146249496074164,0.12697001248099807,False
O=C(c1ccccc1)N(Cc1ccccc1)Cc1cc(-c2ccccc2)on1,7,2,0.6725155801831625,0.1298588409528018,0.615988547567496,0.03148553196588494,0.056527032615666495,0.09837330898691687,False
O=C(c1ccccc1)N(c1ccccc1)C1CCNc2ccccc21,8,2,0.6546045478332576,0.13574862306087904,0.3888551352148616,0.01826692436821032,0.265749412618396,0.11748169869266872,False
O=C(c1ccccc1)N1CC(c2ccccc2)C2C1C1CCN2CC1,13,2,0.5629414249794547,0.051404186043904065,0.57040061770919,-0.004522926861877536,-0.007459192729735387,0.055927112905781604,False
O=C(c1ccccc1)N1CCC(Oc2ccccn2)C1,9,2,0.5109348814139103,0.062334989086619996,0.46692316070035134,-0.05554206756897897,0.044011720713558966,0.11787705665559897,False
O=C(c1ccccc1)N1CCC(c2ccccc2)n2ncnc21,7,2,0.6997556272761936,0.02996916205911612,0.7089648552193525,-0.032373620187398665,-0.009209227943158926,0.06234278224651478,False
O=C(c1ccccc1)N1CCC2(CC1)NC(c1ccccc1)=NO2,13,2,0.6118818238783045,0.061506408644269525,0.5912409581320135,-0.03100621863081458,0.02064086574629098,0.09251262727508411,False
O=C(c1ccccc1)N1CCCC(Oc2ncccn2)C1,12,2,0.4918145709572542,0.027939921924827953,0.5157656064493662,-0.033595550138361935,-0.02395103549211197,0.06153547206318989,False
O=C(c1ccccc1)N1CCCC(n2cc(-c3ncno3)nn2)C1,13,2,0.7698462370641856,0.0657794644718907,0.7458516603062446,-0.03551729885781092,0.023994576757941033,0.10129676332970163,False
O=C(c1ccccc1)N1CCCCC1,54,2,0.2693764942951974,0.06620418050345336,0.2554411980418853,-0.01867202941666352,0.01393529625331208,0.08487620992011688,False
O=C(c1ccccc1)N1CCCNc2nc3ccccc3nc21,25,2,0.5991033851429164,0.0514588518364253,0.5975973547807687,-0.01232525091322152,0.0015060303621476923,0.06378410274964681,False
O=C(c1ccccc1)N1CCN(c2ccc(-c3noc(C4CCC4)n3)cc2)CC1,7,2,0.6520383684065952,0.109817397962819,0.6836039082996487,0.019492309058480727,-0.03156553989305344,0.09032508890433827,False
O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,36,2,0.38263649102407105,0.3354917786388415,0.331949250067777,-0.02624157587288868,0.050687240956294066,0.36173335451173017,True
O=C(c1ccccc1)N1CCOc2ccccc21,14,2,0.44978256578562437,0.04729995196485276,0.46586456922781644,-0.04387906273629046,-0.016082003442192072,0.09117901470114323,False
O=C(c1ccccc1)N1CCc2[nH]nc(-c3nc(-c4ccccc4)no3)c2C1,11,2,0.7024618558715756,0.14740989015363132,0.7015702087763439,0.10156510086988933,0.0008916470952317068,0.045844789283741985,False
O=C(c1ccccc1)N1CCc2ccccc21,22,2,0.3659154716359903,0.23958365375251012,0.36112621072736006,-0.016938644569633142,0.004789260908630244,0.25652229832214324,True
O=C(c1ccccc1)c1cc2ccccc2o1,18,2,0.41461271654351456,0.45951151859966133,0.3290607858023913,-0.032454692308297235,0.08555193074112327,0.49196621090795856,True
O=C(c1ccccc1)c1ccccc1,47,2,0.29089993789707624,0.26700208996363334,0.2634405350688914,-0.11722413181403549,0.02745940282818482,0.38422622177766885,True
O=C(c1ccccc1)c1coc2ccccc12,17,2,0.3125149328681777,0.2008364031236478,0.3242801212551957,-0.0375738708861712,-0.011765188387017955,0.238410274009819,True
O=C(c1ccccn1)N1CC(c2ccccc2)C2C1C1CCN2CC1,10,2,0.6014443926379918,0.05474282958299417,0.5897083599835228,-0.03742713062083487,0.011736032654468986,0.09216996020382903,False
O=C(c1ccccn1)N1CCC2(CC1)CC(Nc1ccccc1)CO2,7,2,0.6708119186216633,0.08187869364765879,0.7086740722018008,-0.0247079299143525,-0.03786215358013745,0.10658662356201129,False
O=C(c1cccnc1)C1C(c2ccccc2)C2CSCN2C12C=Nc1ccccc12,7,2,0.7031081458597309,0.30818980956520636,0.7396915220114847,0.11411626401841224,-0.03658337615175378,0.19407354554679412,False
O=C(c1cccnc1)N1CC(c2ccccc2)C2C1C1CCN2CC1,9,2,0.5483897326865069,0.06772691368948247,0.5804845198760159,0.009923950287188872,-0.03209478718950898,0.0578029634022936,False
O=C(c1ccco1)N1CCC(C=Nc2ccccc2)CC1,20,2,0.5804707775992708,0.019992699422582492,0.60086123166494,-0.05012393279062816,-0.020390454065669195,0.07011663221321066,False
O=C(c1ccco1)N1N=C(c2ccccc2)CC1c1ccccc1,16,2,0.6747476594017681,0.20903070809197247,0.6720790506905863,0.11557604199744852,0.002668608711181797,0.09345466609452395,False
O=C(c1cccs1)N1N=C(c2ccccc2)CC1c1ccccc1,18,2,0.6580573688748017,0.2642744903055372,0.6493447449184124,0.17963622623173886,0.008712623956389276,0.08463826407379832,False
O=C(c1ccn[nH]1)N1CCCCC1c1ncc(Cc2ccccc2)o1,13,2,0.6096285912855307,0.10461911281071459,0.5741124144996789,0.020276477309087135,0.03551617678585184,0.08434263550162746,False
O=C(c1ccon1)N1CC(c2ccccc2)C2C1C1CCN2CC1,9,2,0.5946592221253244,0.06442438042876868,0.6033911563652576,-0.04070035286699562,-0.008731934239933237,0.1051247332957643,False
O=C(c1cn2cc(-c3ccccc3)nc2s1)N1CCCCC1,9,2,0.6527792270007552,0.13213584983134544,0.6151243603818088,0.004262155872674253,0.03765486661894635,0.12787369395867118,False
O=C(c1cnn(-c2ccccc2)c1-n1cccc1)N1CCC(C=Nc2ccccc2)CC1,11,2,0.6736425225326235,0.11991186786356256,0.6932229629803649,0.005581513344193147,-0.019580440447741432,0.11433035451936942,False
O=C(c1cnoc1)N1CC(c2ccccc2)C2C1C1CCN2CC1,7,2,0.6589197693545744,0.05754336474496047,0.6162830384867203,-0.028934443307016677,0.04263673086785413,0.08647780805197715,False
O=C(c1cocn1)N1CC(c2ccccc2)C2C1C1CCN2CC1,8,2,0.6735949044934659,0.08145465143879951,0.6511942837444117,-0.029825993984328048,0.022400620749054245,0.11128064542312756,False
O=C(c1conc1-c1ccccc1)N1CCN(c2ccccc2)CC1,7,2,0.728198336205369,0.1828242894352924,0.6046961178551874,0.013251860353716926,0.1235022183501816,0.16957242908157547,False
O=C(c1nc(-c2cccc(S(=O)(=O)NCc3ccccc3)c2)no1)N1CCCCC1,8,2,0.7822597566476415,0.08309712497397392,0.7903804454519666,0.030287760863112172,-0.008120688804325149,0.05280936411086175,False
O=C(c1ncc[nH]1)N1CC(c2ccccc2)C2C1C1CCN2CC1,10,2,0.5078764190560559,0.1081861668282614,0.5657450396394607,0.013519711726142,-0.057868620583404806,0.0946664551021194,False
O=C(c1nnc(-c2csc(S(=O)(=O)NCc3ccccc3)c2)o1)N1CCCC1,8,2,0.6896046224829495,0.11275063765383861,0.6869181499544316,-0.015840986593840464,0.002686472528517947,0.12859162424767906,False
O=C(c1sc2ccccc2c1C1CCNC1)N1CCOCC1,7,2,0.6209313392911249,0.0215250938940559,0.6332630933082432,-0.03996277612467055,-0.01233175401711828,0.06148787001872645,False
O=C1C(=O)N(Cc2ccccc2)c2ccccc21,18,2,0.48080156260225704,0.4421908983539838,0.4141267459154203,0.08107058352859164,0.06667481668683672,0.36112031482539214,True
O=C1C(CNCc2ccccc2)CCCN1Cc1ccccc1,12,2,0.6445348858186604,0.0432352615003775,0.5938203356455367,-0.0306604619570149,0.05071455017312365,0.0738957234573924,False
O=C1C2CC(CN2)N=CCC2CCC(CN=CC3CN1CCN3)O2,7,2,0.7537576602380871,0.06985241394530237,0.764442774912283,-0.023242709968998673,-0.010685114674195861,0.09309512391430104,False
O=C1C2CC(CN2Cc2ccccc2)N=CCC2CCC(CN=CC3CN1CCN3)O2,26,2,0.712089541923803,0.04671034600486589,0.7046662045613411,-0.03330693950533781,0.007423337362461924,0.0800172855102037,False
O=C1CC(c2ccccc2)=Nc2cccnc2N1CC=Nc1ccccc1,8,2,0.6094200801804273,0.08304715115242989,0.6517869956297067,-0.068701684998884,-0.042366915449279396,0.1517488361513139,False
O=C1CC(c2nc(-c3ccccc3)no2)CN1c1ccccc1,11,2,0.6070632318700528,0.09863033613346106,0.6124313197592971,0.036369634042386134,-0.005368087889244255,0.062260702091074926,False
O=C1CC(c2nncs2)CN1c1ccccc1,8,2,0.6334588180721956,0.1288022375471752,0.5899536451745347,-0.017149551994698132,0.04350517289766087,0.14595178954187335,False
O=C1CC(c2noc(-c3ccccc3)n2)CN1C1CCCCC1,14,2,0.6504302225622078,0.06096455997972264,0.6387752784089449,-0.016748594760445903,0.011654944153262958,0.07771315474016854,False
O=C1CC(c2noc(-c3ccccc3)n2)CN1c1ccccc1,74,2,0.6237826368866666,0.04824596097528515,0.6250761179884101,0.010545429682898282,-0.0012934811017435432,0.03770053129238687,False
O=C1CCC2(CCN1)CN(Cc1ccccc1)CCN2,11,2,0.5164556220809282,0.07090203173497052,0.5345255853987907,-0.040914009948393656,-0.01806996331786248,0.11181604168336418,False
O=C1CCC2(CCN1CC1CC1)CNCCN2,7,2,0.5914301732451906,0.05377170707592356,0.6315942098634373,-0.002066765211005799,-0.040164036618246635,0.05583847228692936,False
O=C1CCCC2=NC=CC(c3ccccc3)C12,9,2,0.4730793356788189,0.1625860841089364,0.3848381169557173,0.008147037275494632,0.08824121872310159,0.15443904683344178,False
O=C1CCCCC(C=NCc2ccccc2)N1Cc1ccccc1,16,2,0.7028085234348678,0.09764645205516542,0.6965662500653942,3.584931604919302e-05,0.006242273369473583,0.09761060273911623,False
O=C1CCCN1c1cccc(C=NS(=O)(=O)c2ccccc2)c1,9,2,0.6888854273375784,0.105711566522595,0.7029608258062723,-0.047467080048201785,-0.014075398468693878,0.15317864657079677,False
O=C1CCCN1c1cccc(N=CCc2ccccc2)c1,7,2,0.4777938098498402,0.12070516789650032,0.5035043033163284,0.023219973028464024,-0.025710493466488238,0.09748519486803629,False
O=C1CCCN1c1ccccc1,18,2,0.2715380919761375,0.12381255070143042,0.26054329973997137,0.022995941631684363,0.010994792236166118,0.10081660906974606,False
O=C1CCOc2ccc(NS(=O)(=O)c3ccccc3)cc2N1,9,2,0.5681456002628058,0.1753965652481384,0.5412995408664559,0.05979882060174741,0.026846059396349875,0.115597744646391,False
O=C1CCS(=O)(=O)N1c1ccc(S(=O)(=O)Nc2ccccc2)cc1,35,2,0.48693109003982865,0.077502563931063,0.4896432149613092,0.025375885416086177,-0.002712124921480541,0.05212667851497682,False
O=C1CNCN1c1ccccc1,7,2,0.483244925796702,0.10365498096263412,0.4486048321443557,-0.08214084099262933,0.03464009365234627,0.18579582195526345,False
O=C1COc2cc(S(=O)(=O)N3CCN(C(=O)c4ccccc4)CC3)ccc2N1,10,2,0.7205870115398487,0.14109344122861672,0.7216588983610732,0.002633928083506264,-0.0010718868212244992,0.13845951314511046,False
O=C1COc2ccccc2N1CC=Nc1cccnc1,12,2,0.5290463086887569,0.08363913491543247,0.49210831057510485,-0.011950410362898107,0.03693799811365206,0.09558954527833058,False
O=C1N(Cc2ccccc2)CCCN1c1ccccc1,13,2,0.35569749164846043,0.06054873179639952,0.37717107702250746,-0.031044228362036592,-0.021473585374047033,0.09159296015843611,False
O=C1N=C(N2CCOCC2)SC1=Cc1ccccc1,12,2,0.606226229687413,0.08666275835830024,0.588180731950661,0.004146147453082021,0.018045497736752014,0.08251661090521822,False
O=C1N=CC(=Cc2ccccc2)S1,10,2,0.4760337643982778,0.2634032257741578,0.4514046652700785,0.0073199831445319346,0.024629099128199328,0.2560832426296259,True
O=C1NC(c2c[nH]c3ccccc23)C(C=NCc2ccccc2)c2ccccc21,8,2,0.6924756393171787,0.3267526769371291,0.66415859540787,0.1696741324954389,0.02831704390930867,0.15707854444169023,False
O=C1NC(c2ccccc2)Nc2ccccc21,9,2,0.6048715104557023,0.08060686732754252,0.3814930490451841,-0.07755315512154698,0.2233784614105182,0.1581600224490895,False
O=C1NCC2(CCNCC2)O1,15,2,0.4756899351501176,0.053448398927059264,0.4509951479423854,-0.011103096599476697,0.024694787207732216,0.06455149552653597,False
O=C1NCCn2cc(S(=O)(=O)Nc3ccccc3)cc21,47,2,0.5804962723111757,0.05169292209992436,0.5852252300460771,0.002803266955279098,-0.00472895773490134,0.048889655144645265,False
O=C1Nc2ccccc2C1=O,11,2,0.48976719783892686,0.4121746997119622,0.16347083057850723,-0.04895320354428361,0.32629636726041966,0.4611279032562458,True
O=C1Nc2ncccc2OC1C=Nc1ccccc1,14,2,0.5802399975917123,0.0593970826919111,0.5882901768713288,-0.03212071657412671,-0.008050179279616487,0.09151779926603781,False
O=C1c2ccccc2C(Nc2ccccc2)N1c1ccccn1,8,2,0.5495386201304104,0.04043183000408061,0.5211065549090821,-0.04955579337240797,0.02843206522132835,0.08998762337648858,False
O=C1c2ccccc2CN1C(CC=Nc1ccccc1)c1ccccc1,9,2,0.5741517097520692,0.15260620675273176,0.6218464368011111,0.05145857550486688,-0.047694727049041874,0.10114763124786488,False
O=S(=O)(CCC=Nc1ccccc1)c1cccc(-c2ccno2)c1,40,2,0.586416724721045,0.09065851757302837,0.583625317739214,0.034080951816306014,0.0027914069818310017,0.056577565756722355,False
O=S(=O)(CCN=Cc1ccccc1)N1CCN(c2ccccc2)CC1,15,2,0.5395191343142727,0.0765200747311596,0.5502931674867005,-0.05663926503621661,-0.010774033172427866,0.1331593397673762,False
O=S(=O)(Cc1ccccc1)N1CCCCC1,18,2,0.41433922969013515,0.07887554882588256,0.4149370645951234,0.005938107246598235,-0.0005978349049882703,0.07293744157928432,False
O=S(=O)(Cc1ccco1)c1ccccc1,9,2,0.4392337379584791,0.10694801455138626,0.41778535569597663,0.05655698378226161,0.021448382262502452,0.050391030769124656,False
O=S(=O)(N=Cc1ccc2[nH]ccc2c1)c1ccccc1,14,2,0.4932070004185437,0.11292011741460045,0.5477588923933366,0.0027888143657687943,-0.05455189197479293,0.11013130304883166,False
O=S(=O)(N=Cc1ccccc1)c1ccccc1,18,2,0.3257379527904707,0.08028022267089947,0.3331342473711454,-0.05005560677595648,-0.0073962945806747005,0.13033582944685596,False
O=S(=O)(NC1CCCCC1)c1cccc(C=Nc2ccccc2)c1,8,2,0.47632039637924994,0.19755417865681807,0.48937987694165314,0.0034070635217527115,-0.013059480562403192,0.19414711513506536,False
O=S(=O)(NC1CCCCC1)c1ccccc1,14,2,0.3410600363726296,0.08725329339091813,0.2909886426322851,-0.0015514727576156477,0.05007139374034453,0.08880476614853378,False
O=S(=O)(NC1CCNCC1)c1ccccc1,11,2,0.28043373944129696,0.039611965783499375,0.34953270918250373,-0.013829146379325903,-0.06909896974120677,0.05344111216282528,False
O=S(=O)(NCC1(c2cccs2)CCOCC1)c1ccccc1,10,2,0.6268226295923669,0.04702731562914385,0.6190321764749773,-0.026830316026270225,0.007790453117389573,0.07385763165541408,False
O=S(=O)(NCC1CCCC1)c1ccccc1,8,2,0.5648240938058862,0.05033347399114092,0.5823356768248433,-0.036054345514373226,-0.017511583018957166,0.08638781950551415,False
O=S(=O)(NCC1CCOC1)c1ccccc1,13,2,0.45825058682362363,0.06300204804665695,0.45281137039693287,-0.024848575493835807,0.005439216426690763,0.08785062354049275,False
O=S(=O)(NCC=NCc1ccccc1)c1cccs1,12,2,0.4855653626009403,0.08092095250284029,0.5065519130971846,-0.05093536500403321,-0.020986550496244316,0.1318563175068735,False
O=S(=O)(NCC=Nc1ccccc1)c1ccc2ncsc2c1,7,2,0.5488883464075185,0.12375222969052478,0.4774781775971461,0.01148390145364865,0.07141016881037238,0.11226832823687613,False
O=S(=O)(NCCN1CCOCC1)c1ccccc1,8,2,0.4296924756807722,0.12048842205078747,0.47614781237618814,0.060072818340579606,-0.04645533669541596,0.06041560371020786,False
O=S(=O)(NCCc1ccccc1)c1ccccc1,14,2,0.2593918784651762,0.11029676153649845,0.26665646717730745,-0.0037106448095569006,-0.007264588712131259,0.11400740634605536,False
O=S(=O)(NCCc1cccs1)c1ccccc1,7,2,0.5035683400797979,0.08645236653398478,0.3868240229580053,-0.045047273287134405,0.11674431712179262,0.13149963982111917,False
O=S(=O)(NCCn1cncn1)c1ccccc1,14,2,0.44312026221152984,0.10533772116978142,0.38288051086672437,-0.009510342161229072,0.06023975134480547,0.1148480633310105,False
O=S(=O)(NCc1cc(-c2ccccc2)on1)c1ccccc1,15,2,0.4810725968056704,0.10487511897599422,0.4773617326878069,0.013211641941468864,0.003710864117863477,0.09166347703452535,False
O=S(=O)(NCc1ccc2c(c1)OCO2)c1ccccc1,16,2,0.5051763458899671,0.04726592262020948,0.5114869857449053,-0.04327989468745197,-0.006310639854938183,0.09054581730766145,False
O=S(=O)(NCc1cccnc1)c1ccccc1,10,2,0.5070542236613577,0.1002110712892545,0.4660201947947873,0.007475644417754487,0.04103402886657037,0.0927354268715,False
O=S(=O)(NCc1coc(-c2ccccc2)n1)c1ccccc1,8,2,0.44865486119392534,0.1328403019335438,0.4989859116534642,0.060913131923216034,-0.05033105045953884,0.07192717001032775,False
O=S(=O)(Nc1ccc2c(c1)NCCC2)c1ccccc1,24,2,0.55850107719897,0.23202659565697412,0.5321204949730155,-0.012211932066622955,0.02638058222595452,0.24423852772359708,True
O=S(=O)(Nc1ccc2c(c1)OCO2)c1ccccc1,11,2,0.4884271074648888,0.08979899765889786,0.47873429888867375,-0.0503290090885286,0.009692808576215073,0.14012800674742645,False
O=S(=O)(Nc1ccc2occc2c1)c1ccccc1,12,2,0.49596550916060844,0.27157700416210917,0.5158679058738527,-0.08838823497144244,-0.01990239671324423,0.3599652391335516,True
O=S(=O)(Nc1ccc2sccc2c1)c1ccccc1,9,2,0.6383052388442729,0.2023224910517306,0.5804685981947879,0.003654386124448206,0.057836640649485016,0.1986681049272824,False
O=S(=O)(Nc1ccccc1)c1c[nH]c(-c2nnc(C3CC3)o2)c1,12,2,0.7349118093686404,0.9736177895205795,0.6579981732898426,0.963345925565797,0.07691363607879786,0.010271863954782523,False
O=S(=O)(Nc1ccccc1)c1c[nH]c(-c2nnco2)c1,21,2,0.5172050437231952,0.4472324283693508,0.4139219479639432,0.07453385146721614,0.10328309575925199,0.37269857690213465,True
O=S(=O)(Nc1ccccc1)c1c[nH]cc1-c1ncno1,18,2,0.6946796230688601,0.13492625619040652,0.7165180556884757,0.009810884732369844,-0.0218384326196156,0.12511537145803667,False
O=S(=O)(Nc1ccccc1)c1c[nH]cc1-c1nnc(C2CCC2)o1,17,2,0.7248663867548588,0.10071113277834817,0.7141940856562652,0.025294217532888075,0.010672301098593628,0.0754169152454601,False
O=S(=O)(Nc1ccccc1)c1cc(-c2noc(C3CCC3)n2)cs1,9,2,0.6398160017965571,0.11696884870388963,0.6611616103947854,-0.060733481038205916,-0.021345608598228316,0.17770232974209554,False
O=S(=O)(Nc1ccccc1)c1ccc(-c2ccno2)cc1,29,2,0.5319626123227217,0.32723090047339143,0.5014978517310079,-0.007492993861713761,0.03046476059171377,0.3347238943351052,True
O=S(=O)(Nc1ccccc1)c1ccc(-c2nnc(C3CC3)o2)s1,8,2,0.6382533396849197,0.12362372644379879,0.6564510094697773,-0.05930353056701058,-0.018197669784857595,0.18292725701080936,False
O=S(=O)(Nc1ccccc1)c1ccc2c(c1)OCCN2,8,2,0.520295156155723,0.06247968769415074,0.5552856298362585,-0.008728409779964419,-0.03499047368053554,0.07120809747411516,False
O=S(=O)(Nc1ccccc1)c1cccc(-c2ccno2)c1,70,2,0.5071124698329865,0.3198373782911824,0.4976397161886919,-0.09504778058855884,0.009472753644294618,0.41488515887974126,True
O=S(=O)(Nc1ccccc1)c1cccc(-c2ccon2)c1,12,2,0.5816732613937388,0.26705097950945905,0.5283534767325487,0.1208206008616802,0.05331978466119003,0.14623037864777885,False
O=S(=O)(Nc1ccccc1)c1ccccc1,158,2,0.26084876330320905,0.292914923678973,0.24922190965763347,-0.10391885632197478,0.011626853645575586,0.39683378000094777,True
O=S(=O)(Nc1ccccc1)c1cnc2sccn12,27,2,0.6638432705739531,0.04953542836521167,0.6678825167176381,-0.0006576783575707759,-0.004039246143685005,0.050193106722782446,False
O=S(=O)(Nc1ccccc1)c1cnn(-c2ccccc2)c1,23,2,0.5829361684685188,0.19012496204962454,0.5620129035797836,0.11571508928074321,0.020923264888735194,0.07440987276888132,False
O=S(=O)(Nc1ccccc1)c1n[nH]cc1C=Nc1ccccc1,7,2,0.5697723475323828,0.08778060515519284,0.578578685501857,-0.05076726091232862,-0.008806337969474165,0.13854786606752145,False
O=S(=O)(Nc1ccccn1)c1ccccc1,24,2,0.38551257511188297,0.06267782977041918,0.3918443160319469,-0.009414280596703895,-0.006331740920063944,0.07209211036712307,False
O=S(=O)(Nc1cccnc1)c1ccccc1,14,2,0.3405574555311318,0.0580510535246456,0.30717708906839053,0.004823388140477911,0.033380366462741284,0.05322766538416769,False
O=S(=O)(c1ccc2nccc(C=NCc3ccccc3)c2c1)N1CCCCC1,11,2,0.6392972165284873,0.16329866010865507,0.6213477818525152,0.0437693331751105,0.017949434675972098,0.11952932693354457,False
O=S(=O)(c1ccccc1)C1CCCC1,8,2,0.5857775886329104,0.07840626103401536,0.575412321102209,-0.07361570828201508,0.010365267530701439,0.15202196931603046,False
O=S(=O)(c1ccccc1)N1CC(OCc2ccccc2)C1,8,2,0.5485191017396298,0.03689249771577592,0.5175116514644221,-0.06244217512581984,0.031007450275207682,0.09933467284159576,False
O=S(=O)(c1ccccc1)N1CCC(NC2CCOCC2)CC1,16,2,0.7126444222559811,0.058899011510576915,0.6890149435838968,0.00303387021336568,0.023629478672084314,0.055865141297211235,False
O=S(=O)(c1ccccc1)N1CCC2(CC1)NCCN=C2NCc1ccccc1,8,2,0.6008181860055675,0.40083451108512175,0.623625698657343,0.17441723949252685,-0.022807512651775497,0.2264172715925949,True
