Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1738606_val,3,1.30149231678487,1.5815602836879432,3.1631205673758864,27.430555555555554,33.33333333333333,66.66666666666666,0.2743055555555555,0.3333333333333333,0.6666666666666666,0.21076233183856505,6.0,6.0,6,47.0,223.0
ChEMBL,CHEMBL1738606_val,5,1.2850177304964538,1.2940038684719535,2.588007736943907,27.083333333333332,27.27272727272727,54.54545454545454,0.2708333333333333,0.2727272727272727,0.5454545454545454,0.21076233183856505,11.0,11.0,11,47.0,223.0
ChEMBL,CHEMBL1738606_val,10,1.1277603159252094,1.0783365570599612,2.1566731141199225,23.768939393939394,22.727272727272727,45.45454545454545,0.23768939393939392,0.22727272727272727,0.45454545454545453,0.21076233183856505,22.0,22.0,22,47.0,223.0
ChEMBL,CHEMBL1794345_val,1,1.1784239100959282,1.1070767807585569,2.846768864807718,31.706914480960005,29.78723404255319,76.59574468085107,0.3170691448096,0.2978723404255319,0.7659574468085106,0.26906204303321496,47.0,47.0,47,1288.0,4787.0
ChEMBL,CHEMBL1794345_val,3,1.1171802402407522,1.065602875385484,2.1571960648047606,30.059079787551468,28.671328671328673,58.04195804195804,0.3005907978755147,0.2867132867132867,0.5804195804195804,0.26906204303321496,143.0,143.0,143,1288.0,4787.0
ChEMBL,CHEMBL1794345_val,5,1.0851582727834117,1.0574469190987292,1.8505321084227762,29.19749018894995,28.451882845188287,49.7907949790795,0.2919749018894995,0.28451882845188287,0.497907949790795,0.26906204303321496,239.0,239.0,239,1288.0,4787.0
ChEMBL,CHEMBL1794345_val,10,1.049786183535049,1.03412088411861,1.5783950336547208,28.245761528998187,27.824267782426777,42.46861924686193,0.28245761528998187,0.27824267782426776,0.4246861924686193,0.26906204303321496,478.0,478.0,478,1288.0,4787.0
ChEMBL,CHEMBL1794401_val,1,1.8790909090909091,1.3472727272727274,8.083636363636364,3.1698564593301435,2.272727272727273,13.636363636363635,0.031698564593301434,0.022727272727272728,0.13636363636363635,0.016869095816464237,44.0,44.0,44,75.0,4446.0
ChEMBL,CHEMBL1794401_val,3,1.56,1.1142857142857143,6.24,4.666666666666666,3.333333333333333,18.666666666666668,0.02631578947368421,0.018796992481203006,0.10526315789473684,0.016869095816464237,133.0,133.0,133,75.0,4446.0
ChEMBL,CHEMBL1794401_val,5,1.3386486486486486,1.068108108108108,3.738378378378378,6.684210526315789,5.333333333333333,18.666666666666664,0.022581792318634424,0.018018018018018018,0.06306306306306306,0.016869095816464237,222.0,222.0,222,75.0,4446.0
ChEMBL,CHEMBL1794401_val,10,1.1858108108108107,1.068108108108108,2.67027027027027,11.842105263157894,10.666666666666666,26.66666666666666,0.020003556187766714,0.018018018018018018,0.04504504504504504,0.016869095816464237,444.0,444.0,444,75.0,4446.0
ChEMBL,CHEMBL1794424_val,1,1.6260061919504645,1.188235294117647,5.347058823529412,30.4093567251462,22.22222222222222,100.0,0.30409356725146197,0.2222222222222222,1.0,0.18701870187018702,9.0,9.0,9,170.0,909.0
ChEMBL,CHEMBL1794424_val,3,1.4997706685013186,0.9901960784313725,4.5549019607843135,28.048516352609916,18.518518518518515,85.18518518518518,0.2804851635260992,0.18518518518518517,0.8518518518518519,0.18701870187018702,27.0,27.0,27,170.0,909.0
ChEMBL,CHEMBL1794424_val,5,1.3272101823185416,1.0694117647058825,3.327058823529412,24.821312540610787,20.0,62.222222222222214,0.24821312540610785,0.2,0.6222222222222222,0.18701870187018702,45.0,45.0,45,170.0,909.0
ChEMBL,CHEMBL1794424_val,10,1.1593980048159613,1.01,2.2576470588235296,21.682910981156592,18.88888888888889,42.22222222222222,0.21682910981156595,0.18888888888888888,0.4222222222222222,0.18701870187018702,90.0,90.0,90,170.0,909.0
ChEMBL,CHEMBL1794461_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011673151750972763,5.0,5.0,5,6.0,514.0
ChEMBL,CHEMBL1794461_val,3,0.8158730158730159,0.0,5.711111111111111,2.380952380952381,0.0,16.666666666666668,0.009523809523809523,0.0,0.06666666666666667,0.011673151750972763,15.0,15.0,15,6.0,514.0
ChEMBL,CHEMBL1794461_val,5,0.4895238095238095,0.0,3.4266666666666667,2.380952380952381,0.0,16.666666666666668,0.005714285714285714,0.0,0.04,0.011673151750972763,25.0,25.0,25,6.0,514.0
ChEMBL,CHEMBL1794461_val,10,0.9598506069094305,1.6797385620915033,1.6797385620915033,9.523809523809524,16.666666666666668,16.666666666666668,0.011204481792717087,0.0196078431372549,0.0196078431372549,0.011673151750972763,51.0,51.0,51,6.0,514.0
ChEMBL,CHEMBL1794483_val,1,1.448498641304348,1.2571875000000001,6.2859375,5.760869565217392,5.0,25.0,0.057608695652173914,0.05,0.25,0.039771314939100175,40.0,40.0,40,160.0,4023.0
ChEMBL,CHEMBL1794483_val,3,1.2636946816770187,1.04765625,3.3525,5.025879917184265,4.166666666666666,13.333333333333334,0.05025879917184265,0.041666666666666664,0.13333333333333333,0.039771314939100175,120.0,120.0,120,160.0,4023.0
ChEMBL,CHEMBL1794483_val,5,1.2252925975711504,1.1258395522388058,2.6269589552238806,6.121894409937888,5.624999999999999,13.125,0.04873149779055035,0.04477611940298507,0.1044776119402985,0.039771314939100175,201.0,201.0,201,160.0,4023.0
ChEMBL,CHEMBL1794483_val,10,1.1040841985723555,1.0632929104477613,1.876399253731343,11.032608695652174,10.625000000000002,18.749999999999996,0.043910880380705175,0.04228855721393035,0.07462686567164178,0.039771314939100175,402.0,402.0,402,160.0,4023.0
ChEMBL,CHEMBL1794486_val,1,1.3636363636363635,0.0,3.0,45.45454545454545,0.0,100.0,0.45454545454545453,0.0,1.0,0.3333333333333333,1.0,1.0,1,54.0,162.0
